Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1878,64,Male,Shirt,Footwear,394,Mumbai,L,Red,Summer,3.5,Yes,Next Day,No,No,33,Cash,Monthly
1879,55,Female,Jeans,Clothing,394,Mumbai,S,Black,Summer,2.5,No,Next Day,No,Yes,18,UPI,Monthly
1880,23,Male,Shirt,Footwear,323,Lucknow,M,Blue,Spring,4.9,No,Express,Yes,No,48,UPI,Weekly
1881,38,Male,Shirt,Accessories,208,Bangalore,L,Red,Winter,2.4,No,Express,No,No,13,Net Banking,Quarterly
1882,31,Male,Jeans,Accessories,14,Lucknow,L,White,Winter,4.6,Yes,Next Day,Yes,Yes,37,UPI,Quarterly
1883,27,Female,Bag,Footwear,366,Bangalore,L,Blue,Autumn,3.4,No,Next Day,Yes,No,46,Card,Monthly
1884,62,Female,Bag,Clothing,333,Bangalore,L,White,Summer,1.1,No,Standard,Yes,Yes,5,Cash,Quarterly
1885,50,Female,Watch,Clothing,337,Delhi,L,Red,Winter,4.4,Yes,Express,No,No,45,Net Banking,Monthly
1886,27,Female,Shoes,Footwear,93,Delhi,M,White,Summer,4,No,Next Day,Yes,Yes,44,Card,Quarterly
1887,51,Female,Watch,Accessories,368,Bangalore,L,Black,Summer,3.6,No,Standard,Yes,Yes,18,UPI,Quarterly
1888,39,Female,Bag,Accessories,364,Delhi,M,White,Winter,3.5,Yes,Next Day,Yes,No,41,Cash,Monthly
1889,21,Female,Shoes,Clothing,430,Delhi,M,Blue,Summer,1.9,Yes,Next Day,No,Yes,0,Card,Monthly
1890,41,Female,Shoes,Accessories,287,Lucknow,M,Black,Winter,1.9,No,Standard,No,Yes,9,Net Banking,Monthly
1891,27,Female,Shirt,Clothing,368,Bangalore,L,Black,Spring,1.1,No,Express,No,No,37,Card,Weekly
1892,30,Male,Shoes,Accessories,206,Delhi,XL,Red,Summer,1.6,Yes,Express,No,No,46,UPI,Weekly
1893,63,Male,Bag,Accessories,351,Mumbai,L,Red,Summer,2.3,No,Express,Yes,No,6,Cash,Weekly
1894,54,Female,Shirt,Footwear,350,Mumbai,S,Black,Summer,3.2,No,Express,No,No,35,Net Banking,Weekly
1895,24,Male,Shirt,Footwear,391,Delhi,L,White,Winter,1.5,No,Next Day,Yes,No,5,UPI,Weekly
1896,62,Male,Watch,Clothing,429,Bangalore,M,Blue,Summer,3.2,No,Next Day,Yes,Yes,39,UPI,Quarterly
1897,47,Female,Bag,Clothing,11,Mumbai,S,Red,Winter,2.1,Yes,Express,No,Yes,44,Net Banking,Monthly
1898,63,Female,Shirt,Accessories,391,Lucknow,S,Red,Spring,2,No,Standard,Yes,No,22,Cash,Weekly
1899,56,Female,Watch,Footwear,398,Delhi,XL,Red,Summer,4.8,No,Next Day,Yes,No,5,Card,Quarterly
1900,35,Male,Watch,Clothing,277,Lucknow,M,Red,Summer,5,Yes,Express,Yes,Yes,10,Net Banking,Weekly
1901,45,Male,Shirt,Accessories,264,Delhi,S,White,Autumn,4.2,Yes,Next Day,Yes,Yes,25,Card,Quarterly
1902,45,Male,Shoes,Accessories,364,Lucknow,S,Red,Spring,1.2,Yes,Next Day,Yes,Yes,39,Cash,Weekly
1903,55,Male,Shoes,Clothing,233,Lucknow,L,White,Summer,3.9,No,Standard,Yes,No,25,Net Banking,Weekly
1904,30,Female,Watch,Accessories,212,Mumbai,XL,White,Autumn,1.7,No,Express,Yes,No,23,Cash,Weekly
1905,35,Male,Shirt,Clothing,403,Mumbai,M,Blue,Summer,3.3,No,Standard,Yes,Yes,30,Net Banking,Monthly
1906,30,Male,Jeans,Accessories,396,Delhi,S,Red,Winter,4.6,No,Express,Yes,Yes,48,Cash,Quarterly
1907,33,Male,Shoes,Footwear,111,Mumbai,M,Black,Summer,2.5,No,Next Day,Yes,No,39,Cash,Monthly
1908,26,Female,Shirt,Accessories,416,Bangalore,L,White,Winter,4.7,No,Express,No,Yes,7,Card,Weekly
1909,19,Male,Jeans,Clothing,169,Bangalore,S,White,Spring,3.8,Yes,Standard,Yes,No,9,Card,Weekly
1910,66,Male,Shirt,Footwear,77,Delhi,M,White,Winter,2.2,Yes,Next Day,Yes,No,17,Cash,Monthly
1911,21,Female,Shirt,Clothing,440,Delhi,S,Red,Summer,1.4,Yes,Standard,No,No,13,Cash,Monthly
1912,64,Female,Jeans,Footwear,126,Bangalore,M,White,Spring,4.3,No,Standard,No,No,36,Cash,Quarterly
1913,18,Male,Bag,Footwear,109,Bangalore,S,White,Autumn,2.8,No,Express,No,No,49,Card,Weekly
1914,58,Female,Bag,Accessories,142,Lucknow,S,Black,Spring,1.3,No,Next Day,No,No,28,Card,Weekly
1915,35,Female,Watch,Clothing,250,Lucknow,S,Blue,Spring,1.4,Yes,Next Day,No,No,44,Card,Quarterly
1916,44,Male,Watch,Footwear,91,Bangalore,L,Red,Autumn,4.9,No,Express,No,Yes,21,Card,Weekly
1917,32,Male,Watch,Footwear,88,Bangalore,M,Blue,Winter,2,Yes,Next Day,No,No,34,Card,Quarterly
1918,43,Female,Shirt,Accessories,202,Bangalore,XL,Red,Summer,4.9,Yes,Next Day,Yes,Yes,35,Net Banking,Monthly
1919,41,Male,Bag,Footwear,116,Mumbai,M,Red,Autumn,3.7,Yes,Express,Yes,Yes,14,Net Banking,Monthly
1920,45,Female,Shoes,Footwear,104,Bangalore,S,White,Spring,2.2,Yes,Standard,No,Yes,36,Card,Weekly
1921,38,Female,Jeans,Footwear,456,Delhi,S,White,Spring,2.5,Yes,Next Day,No,Yes,26,UPI,Quarterly
1922,45,Female,Bag,Clothing,301,Lucknow,XL,Black,Winter,4.1,Yes,Express,Yes,Yes,28,Net Banking,Weekly
1923,60,Female,Shirt,Accessories,16,Lucknow,L,Blue,Spring,2.7,Yes,Standard,Yes,Yes,12,UPI,Weekly
1924,40,Male,Jeans,Clothing,59,Mumbai,M,Blue,Summer,1.3,No,Next Day,Yes,No,15,UPI,Monthly
1925,36,Female,Shoes,Clothing,408,Mumbai,L,Red,Autumn,1.9,Yes,Express,No,Yes,42,UPI,Weekly
1926,24,Female,Shoes,Accessories,142,Mumbai,L,Blue,Spring,4.4,No,Next Day,Yes,Yes,30,UPI,Weekly
1927,36,Male,Jeans,Clothing,84,Lucknow,S,White,Winter,3.8,Yes,Standard,Yes,Yes,6,Cash,Weekly
1928,24,Female,Watch,Clothing,336,Delhi,L,Blue,Autumn,3,No,Standard,Yes,No,27,Cash,Monthly
1929,27,Male,Jeans,Footwear,420,Mumbai,S,Blue,Summer,2,No,Express,Yes,No,30,Cash,Quarterly
1930,67,Male,Watch,Accessories,205,Bangalore,S,White,Winter,2.9,Yes,Express,Yes,Yes,39,Cash,Quarterly
1931,22,Male,Jeans,Accessories,374,Bangalore,L,Blue,Autumn,4.2,No,Next Day,Yes,Yes,42,UPI,Quarterly
1932,43,Male,Shirt,Clothing,216,Mumbai,M,Black,Autumn,1.3,No,Standard,No,No,32,UPI,Weekly
1933,61,Female,Bag,Footwear,63,Delhi,S,Blue,Spring,5,No,Next Day,No,No,0,Net Banking,Weekly
1934,67,Male,Shoes,Accessories,400,Bangalore,S,Blue,Spring,4.4,No,Standard,No,Yes,24,UPI,Weekly
1935,25,Male,Shoes,Accessories,460,Bangalore,L,Red,Spring,2.3,No,Next Day,Yes,No,10,Net Banking,Weekly
1936,26,Female,Shoes,Clothing,492,Lucknow,L,Red,Autumn,4.5,Yes,Next Day,Yes,Yes,0,UPI,Weekly
1937,37,Female,Shoes,Clothing,59,Delhi,S,Red,Winter,,Yes,Express,No,Yes,46,UPI,Monthly
1938,46,Male,Bag,Clothing,286,Delhi,M,Blue,Winter,3.7,Yes,Next Day,Yes,Yes,8,Cash,Weekly
1939,67,Male,Jeans,Clothing,315,Mumbai,M,Red,Autumn,1.6,Yes,Express,No,Yes,12,UPI,Weekly
1940,28,Female,Watch,Footwear,48,Bangalore,XL,Black,Spring,4.6,Yes,Express,Yes,No,16,UPI,Monthly
1941,26,Female,Shoes,Accessories,476,Delhi,XL,Black,Autumn,2.8,No,Standard,No,Yes,23,UPI,Quarterly
1942,31,Female,Bag,Accessories,60,Delhi,M,Red,Autumn,4.2,No,Standard,No,No,30,Cash,Monthly
1943,63,Female,Bag,Footwear,141,Mumbai,L,White,Autumn,2.2,Yes,Express,No,Yes,15,Card,Monthly
1944,19,Male,Shoes,Footwear,484,Mumbai,XL,Red,Autumn,2.2,Yes,Standard,Yes,No,39,UPI,Weekly
1945,37,Female,Bag,Clothing,282,Bangalore,M,Black,Autumn,4.9,Yes,Standard,Yes,Yes,7,Net Banking,Quarterly
1946,24,Male,Watch,Accessories,342,Delhi,S,White,Autumn,3,Yes,Express,Yes,Yes,47,UPI,Weekly
1947,26,Male,Shoes,Accessories,251,Lucknow,M,Blue,Summer,1.2,Yes,Express,Yes,No,42,Cash,Quarterly
1948,65,Female,Bag,Clothing,378,Delhi,L,Red,Spring,4.3,No,Standard,Yes,No,29,UPI,Weekly
1949,18,Female,Watch,Footwear,49,Mumbai,XL,White,Spring,1.9,Yes,Next Day,Yes,No,2,Net Banking,Quarterly
1950,34,Male,Bag,Accessories,341,Lucknow,M,White,Winter,4.5,No,Next Day,No,No,36,Card,Quarterly
1951,65,Male,Shoes,Accessories,42,Bangalore,S,Black,Summer,4.7,No,Next Day,Yes,Yes,35,Net Banking,Monthly
1952,49,Female,Bag,Accessories,98,Lucknow,S,Black,Summer,1.3,No,Standard,Yes,Yes,31,Net Banking,Monthly
1953,21,Male,Watch,Footwear,258,Delhi,M,Red,Summer,3.3,No,Next Day,No,No,14,UPI,Quarterly
1954,42,Female,Shoes,Clothing,229,Bangalore,S,White,Spring,4.9,No,Standard,Yes,No,21,Net Banking,Quarterly
1955,68,Male,Bag,Accessories,84,Delhi,S,White,Winter,4.7,No,Standard,No,No,20,Net Banking,Weekly
1956,38,Female,Watch,Footwear,401,Bangalore,L,Red,Spring,3.1,No,Next Day,Yes,No,30,Card,Monthly
1957,45,Male,Shoes,Footwear,157,Mumbai,XL,Black,Spring,3.7,Yes,Next Day,Yes,Yes,16,Cash,Quarterly
1958,45,Male,Shoes,Accessories,434,Lucknow,S,Red,Summer,3.4,No,Standard,No,No,20,Card,Monthly
1959,52,Male,Jeans,Clothing,17,Delhi,L,Red,Summer,1.8,Yes,Express,No,Yes,45,Net Banking,Quarterly
1960,27,Female,Shoes,Footwear,126,Lucknow,L,Blue,Spring,3.6,No,Express,Yes,No,22,Net Banking,Monthly
1961,61,Female,Bag,Footwear,155,Mumbai,L,Red,Summer,2.3,Yes,Next Day,Yes,No,29,UPI,Weekly
1962,69,Female,Shirt,Accessories,302,Bangalore,XL,Black,Winter,2.4,Yes,Express,No,Yes,45,UPI,Weekly
1963,25,Female,Jeans,Accessories,206,Bangalore,XL,White,Summer,2.7,Yes,Express,Yes,Yes,47,Net Banking,Weekly
1964,60,Male,Bag,Accessories,86,Delhi,M,Black,Winter,4.4,No,Standard,No,Yes,28,UPI,Quarterly
1965,60,Female,Watch,Clothing,289,Mumbai,XL,White,Summer,2,Yes,Next Day,Yes,Yes,13,Cash,Quarterly
1966,56,Female,Watch,Clothing,479,Bangalore,S,White,Spring,2,No,Express,No,Yes,5,Cash,Monthly
1967,37,Female,Shoes,Footwear,75,Lucknow,XL,Red,Spring,1,Yes,Next Day,No,No,42,UPI,Monthly
1968,42,Female,Shoes,Footwear,133,Lucknow,S,White,Winter,1.6,No,Express,No,Yes,26,UPI,Monthly
1969,61,Female,Watch,Clothing,244,Bangalore,S,White,Summer,4.9,No,Standard,Yes,No,28,Net Banking,Quarterly
1970,25,Female,Jeans,Accessories,366,Mumbai,S,Black,Winter,2.7,Yes,Next Day,No,Yes,47,UPI,Monthly
1971,61,Female,Shirt,Footwear,76,Mumbai,S,Red,Winter,1.8,Yes,Standard,No,No,18,UPI,Monthly
1972,65,Male,Jeans,Clothing,123,Mumbai,M,Red,Spring,4.9,Yes,Standard,Yes,Yes,5,Net Banking,Monthly
1973,53,Female,Jeans,Clothing,125,Mumbai,L,White,Summer,1.1,No,Express,Yes,No,33,Cash,Weekly
1974,35,Male,Shirt,Clothing,311,Mumbai,L,Red,Autumn,2.9,Yes,Express,No,No,48,Cash,Quarterly
1975,47,Female,Shirt,Clothing,50,Lucknow,S,Red,Spring,4.2,No,Next Day,Yes,No,8,UPI,Quarterly
1976,20,Male,Watch,Accessories,333,Mumbai,M,Red,Winter,4.1,Yes,Express,No,No,49,Cash,Weekly
1977,66,Female,Jeans,Accessories,218,Delhi,S,Black,Spring,1.8,Yes,Express,No,Yes,27,Card,Weekly
1978,35,Male,Shoes,Footwear,170,Bangalore,S,Blue,Winter,3.8,Yes,Standard,No,No,28,Card,Monthly
1979,20,Female,Watch,Footwear,432,Bangalore,L,Blue,Winter,3.5,No,Express,Yes,Yes,47,Net Banking,Quarterly
1980,59,Male,Jeans,Footwear,411,Mumbai,L,White,Autumn,3.7,Yes,Standard,No,No,16,UPI,Weekly
1981,52,Male,Shoes,Footwear,403,Bangalore,S,White,Winter,2.1,Yes,Standard,No,No,37,Net Banking,Quarterly
1982,50,Female,Shoes,Footwear,443,Lucknow,M,Red,Winter,4.2,Yes,Standard,No,Yes,0,Net Banking,Weekly
1983,20,Female,Jeans,Accessories,124,Lucknow,XL,Black,Autumn,3.2,No,Express,No,Yes,33,UPI,Weekly
1984,57,Male,Shoes,Footwear,428,Lucknow,L,Red,Autumn,3.9,No,Standard,No,Yes,0,Net Banking,Weekly
1985,51,Male,Bag,Clothing,96,Bangalore,S,Blue,Summer,4.8,Yes,Standard,Yes,No,0,Cash,Monthly
1986,59,Female,Bag,Footwear,172,Delhi,XL,Red,Summer,4.4,No,Standard,Yes,No,19,Net Banking,Monthly
1987,61,Female,Bag,Clothing,282,Bangalore,S,Blue,Winter,4.1,Yes,Next Day,No,Yes,18,UPI,Monthly
1988,29,Male,Shoes,Accessories,374,Lucknow,M,Red,Spring,2.2,No,Next Day,No,No,39,Card,Monthly
1989,28,Female,Watch,Clothing,293,Lucknow,L,Black,Summer,1.2,No,Standard,Yes,Yes,44,Cash,Quarterly
1990,66,Male,Watch,Accessories,284,Lucknow,L,Black,Autumn,3.3,Yes,Express,No,Yes,47,Net Banking,Quarterly
1991,45,Female,Shoes,Footwear,194,Lucknow,S,Black,Summer,1.1,No,Standard,Yes,No,31,Card,Quarterly
1992,40,Male,Bag,Clothing,300,Bangalore,XL,White,Summer,3.9,Yes,Express,No,No,7,Card,Monthly
1993,32,Male,Shirt,Accessories,242,Delhi,S,Black,Autumn,3.9,No,Express,No,No,33,Net Banking,Weekly
1994,51,Male,Shoes,Clothing,243,Mumbai,L,Blue,Summer,3.3,Yes,Standard,Yes,Yes,24,Cash,Quarterly
1995,57,Female,Jeans,Clothing,297,Mumbai,M,Blue,Winter,1.7,No,Express,No,No,26,Cash,Quarterly
1996,18,Female,Bag,Accessories,304,Lucknow,XL,White,Spring,4.5,No,Standard,Yes,No,25,Cash,Quarterly
1997,46,Male,Watch,Accessories,171,Lucknow,XL,Blue,Summer,3.4,No,Express,No,Yes,44,Cash,Quarterly
1998,69,Female,Jeans,Clothing,76,Mumbai,XL,White,Winter,3.1,Yes,Next Day,Yes,No,19,UPI,Weekly
1999,32,Female,Watch,Accessories,156,Mumbai,XL,White,Summer,3.3,No,Standard,Yes,Yes,48,Cash,Monthly
2000,32,Female,Watch,Footwear,210,Delhi,L,Red,Autumn,1.3,No,Next Day,Yes,Yes,26,UPI,Quarterly
2001,63,Female,Watch,Accessories,88,Delhi,S,Blue,Autumn,4,No,Next Day,Yes,No,34,Card,Quarterly
2002,21,Male,Bag,Footwear,97,Mumbai,L,Red,Summer,1.2,Yes,Next Day,Yes,No,46,Cash,Weekly
2003,38,Male,Watch,Footwear,475,Delhi,M,Red,Autumn,3.3,Yes,Next Day,Yes,Yes,40,UPI,Quarterly
2004,41,Female,Shoes,Accessories,147,Mumbai,L,Black,Spring,1.7,Yes,Standard,Yes,Yes,21,Net Banking,Weekly
2005,59,Male,Jeans,Accessories,372,Lucknow,S,White,Autumn,1.8,Yes,Standard,No,No,10,UPI,Monthly
2006,24,Male,Shirt,Footwear,72,Bangalore,L,Blue,Spring,1.9,Yes,Standard,Yes,Yes,6,Card,Quarterly
2007,40,Male,Jeans,Accessories,486,Bangalore,M,White,Autumn,1.1,Yes,Express,No,Yes,18,Net Banking,Weekly
2008,25,Female,Jeans,Accessories,114,Delhi,L,Red,Spring,4.6,Yes,Next Day,No,Yes,33,Card,Weekly
2009,58,Female,Shirt,Clothing,202,Lucknow,M,White,Winter,4.2,No,Express,No,No,39,Net Banking,Quarterly
2010,50,Female,Watch,Clothing,393,Bangalore,M,Black,Autumn,1.1,Yes,Standard,Yes,No,1,Cash,Quarterly
2011,43,Male,Jeans,Clothing,108,Bangalore,S,Black,Spring,1.2,Yes,Standard,Yes,No,23,UPI,Weekly
2012,38,Male,Bag,Accessories,279,Mumbai,XL,Black,Spring,4.1,No,Standard,Yes,No,47,Card,Quarterly
2013,25,Female,Shoes,Footwear,394,Bangalore,S,White,Spring,1,Yes,Express,No,Yes,41,Card,Monthly
2014,65,Male,Jeans,Clothing,21,Lucknow,S,White,Winter,2.9,Yes,Standard,No,No,46,Card,Quarterly
2015,51,Female,Bag,Clothing,22,Bangalore,M,White,Autumn,1.4,No,Standard,Yes,No,47,Net Banking,Monthly
2016,34,Male,Shirt,Clothing,396,Mumbai,S,Blue,Summer,3.4,Yes,Standard,Yes,No,4,Card,Monthly
2017,39,Male,Shoes,Accessories,138,Bangalore,XL,Blue,Summer,5,Yes,Standard,No,No,34,Card,Weekly
2018,55,Male,Watch,Clothing,455,Lucknow,M,Blue,Spring,1.7,Yes,Next Day,No,Yes,27,Card,Monthly
2019,55,Female,Bag,Clothing,464,Mumbai,S,White,Spring,4.8,Yes,Standard,Yes,Yes,23,Cash,Monthly
2020,41,Female,Shoes,Clothing,441,Lucknow,M,Blue,Winter,4.5,No,Next Day,No,No,39,UPI,Monthly
2021,33,Male,Watch,Clothing,498,Bangalore,S,Red,Autumn,4.9,No,Standard,No,Yes,46,UPI,Weekly
2022,52,Female,Shirt,Clothing,413,Delhi,L,Red,Summer,4.1,No,Express,Yes,Yes,23,Net Banking,Monthly
2023,52,Female,Shoes,Footwear,197,Lucknow,M,Blue,Spring,4.4,No,Standard,No,Yes,32,UPI,Weekly
2024,49,Female,Bag,Footwear,496,Bangalore,S,Blue,Summer,3.4,No,Express,Yes,No,23,Net Banking,Quarterly
2025,21,Female,Shirt,Accessories,179,Mumbai,XL,Red,Summer,4.5,No,Next Day,No,No,31,Card,Monthly
2026,42,Male,Shoes,Clothing,297,Delhi,L,White,Spring,1.4,No,Next Day,Yes,Yes,48,Cash,Monthly
2027,49,Female,Jeans,Clothing,12,Lucknow,M,Black,Autumn,4,Yes,Express,Yes,No,40,Card,Quarterly
2028,67,Female,Jeans,Clothing,481,Lucknow,L,Red,Autumn,3.5,No,Express,Yes,No,11,Card,Monthly
2029,45,Male,Jeans,Accessories,300,Delhi,L,Black,Winter,1.2,No,Express,Yes,No,43,Cash,Quarterly
2030,35,Male,Shoes,Accessories,474,Bangalore,S,Black,Summer,2.2,Yes,Next Day,No,No,26,Cash,Quarterly
2031,46,Female,Shirt,Clothing,182,Delhi,XL,Red,Summer,1.9,Yes,Express,No,Yes,29,Cash,Quarterly
2032,27,Female,Jeans,Accessories,163,Mumbai,M,Blue,Winter,2.6,No,Express,Yes,Yes,5,UPI,Monthly
2033,22,Male,Shoes,Clothing,265,Bangalore,S,Blue,Summer,1.8,Yes,Standard,No,No,22,UPI,Monthly
2034,53,Male,Watch,Accessories,433,Delhi,L,Black,Autumn,2.1,No,Next Day,Yes,No,15,Net Banking,Quarterly
2035,69,Female,Shirt,Footwear,278,Bangalore,XL,White,Autumn,2.2,No,Express,Yes,Yes,4,Card,Monthly
2036,61,Male,Watch,Clothing,398,Mumbai,L,White,Winter,3.4,Yes,Standard,Yes,No,42,UPI,Weekly
2037,48,Male,Bag,Accessories,115,Bangalore,M,White,Summer,1.5,No,Standard,Yes,No,6,Net Banking,Monthly
2038,20,Female,Jeans,Accessories,390,Lucknow,M,Black,Autumn,2,Yes,Express,Yes,Yes,35,Cash,Weekly
2039,69,Female,Shirt,Footwear,368,Delhi,L,Black,Spring,2.3,Yes,Next Day,Yes,Yes,37,Net Banking,Quarterly
2040,41,Male,Bag,Accessories,449,Lucknow,S,Black,Winter,2.8,No,Next Day,Yes,Yes,30,Card,Monthly
2041,33,Male,Jeans,Accessories,38,Delhi,XL,Black,Spring,1.2,No,Next Day,No,Yes,42,Card,Weekly
2042,64,Male,Shoes,Footwear,198,Delhi,M,Blue,Autumn,5,Yes,Next Day,No,No,5,Net Banking,Monthly
2043,56,Male,Watch,Accessories,53,Mumbai,S,Red,Spring,2.2,Yes,Express,Yes,Yes,0,Cash,Weekly
2044,56,Female,Shirt,Accessories,206,Mumbai,S,Black,Summer,2.1,Yes,Next Day,Yes,Yes,42,Net Banking,Quarterly
2045,32,Male,Watch,Clothing,381,Delhi,L,Blue,Spring,3.2,No,Standard,No,No,9,Net Banking,Monthly
2046,69,Male,Shoes,Accessories,323,Mumbai,S,Red,Autumn,4.4,Yes,Express,No,Yes,14,UPI,Weekly
2047,41,Male,Bag,Clothing,378,Lucknow,XL,Blue,Summer,2.8,Yes,Express,Yes,No,34,Card,Monthly
2048,45,Female,Jeans,Accessories,371,Bangalore,XL,Blue,Autumn,2,Yes,Next Day,No,No,26,Net Banking,Weekly
2049,57,Female,Watch,Clothing,496,Bangalore,S,Red,Summer,3.3,No,Standard,Yes,Yes,10,UPI,Monthly
2050,52,Female,Bag,Clothing,441,Delhi,S,White,Spring,2.9,No,Standard,No,No,11,Card,Quarterly
2051,26,Male,Shirt,Accessories,297,Delhi,XL,Blue,Autumn,2.7,No,Next Day,Yes,Yes,41,Cash,Monthly
2052,33,Female,Shoes,Accessories,439,Mumbai,S,Black,Autumn,4.9,Yes,Express,Yes,Yes,26,Card,Monthly
2053,36,Male,Jeans,Footwear,33,Lucknow,M,White,Autumn,5,No,Express,Yes,Yes,46,Card,Monthly
2054,67,Female,Shoes,Clothing,363,Lucknow,XL,Red,Summer,3.2,No,Standard,Yes,No,28,Net Banking,Monthly
2055,55,Female,Watch,Footwear,265,Delhi,S,Blue,Autumn,1.3,No,Express,Yes,No,33,Card,Weekly
2056,37,Female,Bag,Clothing,478,Mumbai,L,Red,Autumn,3.3,Yes,Express,No,No,17,Cash,Weekly
2057,56,Male,Shoes,Footwear,256,Mumbai,M,White,Spring,4.8,No,Express,Yes,Yes,1,UPI,Quarterly
2058,56,Female,Watch,Footwear,97,Bangalore,M,Black,Spring,4.7,Yes,Next Day,No,No,25,Card,Quarterly
2059,38,Female,Shoes,Footwear,364,Delhi,XL,White,Summer,1.9,No,Standard,No,No,36,Net Banking,Weekly
2060,38,Female,Shoes,Clothing,475,Mumbai,L,Red,Spring,1.8,Yes,Next Day,No,No,20,Card,Quarterly
2061,64,Male,Bag,Footwear,17,Lucknow,M,Red,Autumn,1.6,No,Express,Yes,Yes,43,Cash,Weekly
2062,47,Female,Watch,Clothing,41,Mumbai,XL,White,Spring,4.3,No,Express,Yes,Yes,34,Card,Monthly
2063,25,Female,Jeans,Footwear,334,Lucknow,L,Blue,Spring,3,Yes,Next Day,No,Yes,25,Cash,Quarterly
2064,55,Male,Watch,Accessories,282,Bangalore,S,White,Spring,2.4,Yes,Standard,Yes,Yes,27,Card,Weekly
2065,48,Female,Watch,Accessories,278,Bangalore,M,Red,Summer,2.3,No,Next Day,No,No,11,Net Banking,Quarterly
2066,44,Male,Watch,Accessories,54,Mumbai,S,White,Spring,2.1,No,Express,Yes,No,43,UPI,Quarterly
2067,55,Female,Shoes,Clothing,290,Lucknow,L,Blue,Autumn,4.5,Yes,Next Day,No,No,2,Card,Monthly
2068,65,Female,Shoes,Footwear,288,Delhi,XL,Red,Spring,2.6,No,Standard,No,No,2,Card,Quarterly
2069,35,Male,Bag,Footwear,426,Lucknow,S,Blue,Winter,2,No,Next Day,No,Yes,39,Cash,Weekly
2070,39,Male,Watch,Footwear,201,Lucknow,XL,Blue,Autumn,3.8,No,Standard,No,No,1,Cash,Monthly
2071,27,Female,Watch,Footwear,180,Bangalore,XL,Blue,Spring,3.5,No,Express,No,No,25,UPI,Weekly
2072,51,Male,Shirt,Footwear,49,Lucknow,XL,White,Summer,3.9,Yes,Next Day,No,No,9,Cash,Monthly
2073,38,Male,Watch,Footwear,287,Bangalore,L,White,Spring,4.3,No,Express,No,No,34,Net Banking,Weekly
2074,35,Male,Shoes,Accessories,327,Bangalore,M,Black,Winter,1.4,Yes,Express,No,Yes,5,Cash,Monthly
2075,54,Female,Jeans,Footwear,147,Delhi,S,White,Autumn,1,No,Standard,No,No,13,Cash,Quarterly
2076,39,Female,Watch,Clothing,368,Delhi,XL,Red,Winter,1.2,No,Standard,No,No,26,Net Banking,Weekly
2077,42,Female,Jeans,Footwear,469,Delhi,M,Black,Summer,3.8,No,Standard,Yes,No,18,Card,Quarterly
2078,40,Male,Watch,Accessories,95,Delhi,M,White,Spring,4.7,No,Next Day,No,Yes,10,Card,Quarterly
2079,31,Male,Bag,Accessories,290,Lucknow,L,Black,Spring,2.3,Yes,Standard,Yes,No,3,Card,Weekly
2080,24,Female,Shirt,Accessories,350,Delhi,L,White,Summer,4.1,No,Standard,No,No,0,Card,Quarterly
2081,61,Female,Shoes,Clothing,19,Delhi,XL,Blue,Winter,3.9,Yes,Express,No,No,9,UPI,Weekly
2082,22,Female,Jeans,Accessories,97,Lucknow,XL,White,Summer,4.9,No,Express,No,No,14,Card,Monthly
2083,34,Female,Shoes,Accessories,203,Mumbai,XL,Blue,Winter,2.9,No,Next Day,Yes,No,5,Net Banking,Monthly
2084,52,Female,Shirt,Clothing,77,Lucknow,S,Black,Summer,1.7,Yes,Standard,No,No,25,UPI,Quarterly
2085,24,Male,Shoes,Footwear,184,Lucknow,S,White,Spring,4.1,No,Standard,Yes,Yes,44,Card,Monthly
2086,52,Male,Bag,Clothing,82,Bangalore,S,Red,Summer,4.3,No,Standard,No,Yes,35,Cash,Monthly
2087,56,Female,Watch,Footwear,449,Lucknow,L,Blue,Spring,3.8,No,Standard,Yes,Yes,15,UPI,Monthly
2088,52,Female,Jeans,Clothing,303,Lucknow,L,Black,Autumn,4.5,No,Express,No,No,21,Card,Quarterly
2089,33,Female,Jeans,Clothing,171,Delhi,XL,White,Spring,2.5,Yes,Standard,No,Yes,38,Net Banking,Quarterly
2090,19,Female,Bag,Clothing,391,Delhi,XL,White,Autumn,3.8,No,Next Day,No,Yes,48,Cash,Weekly
2091,64,Male,Bag,Clothing,19,Mumbai,XL,Blue,Summer,2.1,No,Next Day,Yes,No,27,Net Banking,Weekly
2092,34,Male,Jeans,Clothing,302,Bangalore,S,Red,Summer,2.8,No,Express,No,Yes,9,Net Banking,Quarterly
2093,59,Female,Shirt,Footwear,344,Lucknow,L,Black,Autumn,2,Yes,Standard,No,Yes,43,Net Banking,Weekly
2094,28,Female,Bag,Footwear,406,Delhi,XL,Black,Autumn,1.6,Yes,Next Day,No,Yes,25,Card,Weekly
2095,26,Male,Bag,Accessories,118,Delhi,XL,Red,Winter,1.1,No,Next Day,Yes,No,1,Net Banking,Weekly
2096,58,Male,Watch,Clothing,299,Mumbai,M,White,Summer,3.7,No,Next Day,No,Yes,12,Card,Weekly
2097,66,Female,Jeans,Footwear,386,Mumbai,XL,White,Winter,4.5,No,Next Day,No,No,26,UPI,Weekly
